ibge7,ibge6,nome,uf,slug,n_ubs
2304608,230460,General Sampaio,CE,general_sampaio,8
4308854,430885,Gentil,RS,gentil,2
2911303,291130,Gentio do Ouro,BA,gentio_do_ouro,6
3517000,351700,Getulina,SP,getulina,6
4308904,430890,Getúlio Vargas,RS,getulio_vargas,9
2204402,220440,Gilbués,PI,gilbues,8
2702900,270290,Girau do Ponciano,AL,girau_do_ponciano,16
4309001,430900,Giruá,RS,girua,6
3127354,312735,Glaucilândia,MG,glaucilandia,6
3517109,351710,Glicério,SP,glicerio,2
2911402,291140,Glória,BA,gloria,16
5004007,500400,Glória de Dourados,MS,gloria_de_dourados,7
2606101,260610,Glória do Goitá,PE,gloria_do_goita,12
5103957,510395,Glória D'Oeste,MT,gloria_d_oeste,2
4309050,430905,Glorinha,RS,glorinha,4
2104305,210430,Godofredo Viana,MA,godofredo_viana,6
4108551,410855,Godoy Moreira,PR,godoy_moreira,2
3127370,312737,Goiabeira,MG,goiabeira,3
2606200,260620,Goiana,PE,goiana,33
3127388,312738,Goianá,MG,goiana,4
5208400,520840,Goianápolis,GO,goianapolis,6
5208509,520850,Goiandira,GO,goiandira,3
5208608,520860,Goianésia,GO,goianesia,30
1503093,150309,Goianésia do Pará,PA,goianesia_do_para,19
5208707,520870,Goiânia,GO,goiania,107
2404200,240420,Goianinha,RN,goianinha,16
5208806,520880,Goianira,GO,goianira,17
1708304,170830,Goianorte,TO,goianorte,2
5208905,520890,Goiás,GO,goias,11
1709005,170900,Goiatins,TO,goiatins,7
5209101,520910,Goiatuba,GO,goiatuba,16
4108601,410860,Goioerê,PR,goioere,9
4108650,410865,Goioxim,PR,goioxim,7
3127404,312740,Gonçalves,MG,goncalves,5
2104404,210440,Gonçalves Dias,MA,goncalves_dias,9
2911501,291150,Gongogi,BA,gongogi,6
3127503,312750,Gonzaga,MG,gonzaga,2
3127602,312760,Gouveia,MG,gouveia,11
5209150,520915,Gouvelândia,GO,gouvelandia,2
2104503,210450,Governador Archer,MA,governador_archer,11
4206009,420600,Governador Celso Ramos,SC,governador_celso_ramos,12
2404309,240430,Governador Dix-Sept Rosado,RN,governador_dix_sept_rosado,6
2104552,210455,Governador Edison Lobão,MA,governador_edison_lobao,9
2104602,210460,Governador Eugênio Barros,MA,governador_eugenio_barros,9
1101005,110100,Governador Jorge Teixeira,RO,governador_jorge_teixeira,6
3202256,320225,Governador Lindenberg,ES,governador_lindenberg,6
2104628,210462,Governador Luiz Rocha,MA,governador_luiz_rocha,6
2911600,291160,Governador Mangabeira,BA,governador_mangabeira,14
2104651,210465,Governador Newton Bello,MA,governador_newton_bello,7
2104677,210467,Governador Nunes Freire,MA,governador_nunes_freire,14
3127701,312770,Governador Valadares,MG,governador_valadares,82
2304657,230465,Graça,CE,graca,9
2104701,210470,Graça Aranha,MA,graca_aranha,6
2802601,280260,Graccho Cardoso,SE,graccho_cardoso,7
2104800,210480,Grajaú,MA,grajau,33
4309100,430910,Gramado,RS,gramado,10
4309126,430912,Gramado dos Loureiros,RS,gramado_dos_loureiros,1
4309159,430915,Gramado Xavier,RS,gramado_xavier,1
4108700,410870,Grandes Rios,PR,grandes_rios,6
2606309,260630,Granito,PE,granito,6
2304707,230470,Granja,CE,granja,16
2304806,230480,Granjeiro,CE,granjeiro,4
3127800,312780,Grão Mogol,MG,grao_mogol,9
4206108,420610,Grão-Pará,SC,grao_para,5
2606408,260640,Gravatá,PE,gravata,27
4309209,430920,Gravataí,RS,gravatai,31
4206207,420620,Gravatal,SC,gravatal,11
2304905,230490,Groaíras,CE,groairas,10
2404408,240440,Grossos,RN,grossos,10
3127909,312790,Grupiara,MG,grupiara,2
4309258,430925,Guabiju,RS,guabiju,1
4206306,420630,Guabiruba,SC,guabiruba,7
3202306,320230,Guaçuí,ES,guacui,14
2204501,220450,Guadalupe,PI,guadalupe,5
4309308,430930,Guaíba,RS,guaiba,15
3517208,351720,Guaiçara,SP,guaicara,5
3517307,351730,Guaimbê,SP,guaimbe,3
3517406,351740,Guaíra,SP,guaira,9
4108809,410880,Guaíra,PR,guaira,14
4108908,410890,Guairaçá,PR,guairaca,1
2304954,230495,Guaiúba,CE,guaiuba,15
1301654,130165,Guajará,AM,guajara,7
1100106,110010,Guajará-Mirim,RO,guajara_mirim,20
2911659,291165,Guajeru,BA,guajeru,7
2404507,240450,Guamaré,RN,guamare,15
4108957,410895,Guamiranga,PR,guamiranga,8
2911709,291170,Guanambi,BA,guanambi,27
3128006,312800,Guanhães,MG,guanhaes,16
3128105,312810,Guapé,MG,guape,7
3517505,351750,Guapiaçu,SP,guapiacu,10
3517604,351760,Guapiara,SP,guapiara,7
3301850,330185,Guapimirim,RJ,guapimirim,10
4109005,410900,Guapirama,PR,guapirama,2
5209200,520920,Guapó,GO,guapo,7
4309407,430940,Guaporé,RS,guapore,6
4109104,410910,Guaporema,PR,guaporema,1
3517703,351770,Guará,SP,guara,7
2506301,250630,Guarabira,PB,guarabira,29
3517802,351780,Guaraçaí,SP,guaracai,4
3517901,351790,Guaraci,SP,guaraci,4
4109203,410920,Guaraci,PR,guaraci,3
4206405,420640,Guaraciaba,SC,guaraciaba,6
3128204,312820,Guaraciaba,MG,guaraciaba,6
2305001,230500,Guaraciaba do Norte,CE,guaraciaba_do_norte,30
3128253,312825,Guaraciama,MG,guaraciama,3
1709302,170930,Guaraí,TO,guarai,8
5209291,520929,Guaraíta,GO,guaraita,1
2305100,230510,Guaramiranga,CE,guaramiranga,4
4206504,420650,Guaramirim,SC,guaramirim,10
3128303,312830,Guaranésia,MG,guaranesia,11
3128402,312840,Guarani,MG,guarani,5
4309506,430950,Guarani das Missões,RS,guarani_das_missoes,8
5209408,520940,Guarani de Goiás,GO,guarani_de_goias,2
3518008,351800,Guarani d'Oeste,SP,guarani_d_oeste,1
4109302,410930,Guaraniaçu,PR,guaraniacu,7
3518107,351810,Guarantã,SP,guaranta,3
5104104,510410,Guarantã do Norte,MT,guaranta_do_norte,13
3202405,320240,Guarapari,ES,guarapari,35
4109401,410940,Guarapuava,PR,guarapuava,48
4109500,410950,Guaraqueçaba,PR,guaraquecaba,12
3128501,312850,Guarará,MG,guarara,3
3518206,351820,Guararapes,SP,guararapes,6
3518305,351830,Guararema,SP,guararema,5
2911808,291180,Guaratinga,BA,guaratinga,9
3518404,351840,Guaratinguetá,SP,guaratingueta,18
4109609,410960,Guaratuba,PR,guaratuba,10
3128600,312860,Guarda-Mor,MG,guarda_mor,4
3518503,351850,Guareí,SP,guarei,10
3518602,351860,Guariba,SP,guariba,8
2204550,220455,Guaribas,PI,guaribas,3
5209457,520945,Guarinos,GO,guarinos,1
3518701,351870,Guarujá,SP,guaruja,26
4206603,420660,Guarujá do Sul,SC,guaruja_do_sul,2
3518800,351880,Guarulhos,SP,guarulhos,80
4206652,420665,Guatambú,SC,guatambu,3
3518859,351885,Guatapará,SP,guatapara,4
3128709,312870,Guaxupé,MG,guaxupe,13
5004106,500410,Guia Lopes da Laguna,MS,guia_lopes_da_laguna,4
3128808,312880,Guidoval,MG,guidoval,3
2104909,210490,Guimarães,MA,guimaraes,19
3128907,312890,Guimarânia,MG,guimarania,5
5104203,510420,Guiratinga,MT,guiratinga,6
3129004,312900,Guiricema,MG,guiricema,4
3129103,312910,Gurinhatã,MG,gurinhata,3
2506400,250640,Gurinhém,PB,gurinhem,7
2506509,250650,Gurjão,PB,gurjao,5
1503101,150310,Gurupá,PA,gurupa,26
1709500,170950,Gurupi,TO,gurupi,16
3518909,351890,Guzolândia,SP,guzolandia,2
4309555,430955,Harmonia,RS,harmonia,1
5209606,520960,Heitoraí,GO,heitorai,2
3129202,312920,Heliodora,MG,heliodora,3
2911857,291185,Heliópolis,BA,heliopolis,7
3519006,351900,Herculândia,SP,herculandia,5
4307104,430710,Herval,RS,herval,3
4206702,420670,Herval d'Oeste,SC,herval_d_oeste,11
4309571,430957,Herveiras,RS,herveiras,1
5209705,520970,Hidrolândia,GO,hidrolandia,10
2305209,230520,Hidrolândia,CE,hidrolandia,8
5209804,520980,Hidrolina,GO,hidrolina,6
3519055,351905,Holambra,SP,holambra,4
4109658,410965,Honório Serpa,PR,honorio_serpa,12
2305233,230523,Horizonte,CE,horizonte,22
4309605,430960,Horizontina,RS,horizontina,8
3519071,351907,Hortolândia,SP,hortolandia,23
2204600,220460,Hugo Napoleão,PI,hugo_napoleao,5
4309654,430965,Hulha Negra,RS,hulha_negra,1
4309704,430970,Humaitá,RS,humaita,3
1301704,130170,Humaitá,AM,humaita,15
2105005,210500,Humberto de Campos,MA,humberto_de_campos,21
3519105,351910,Iacanga,SP,iacanga,5
5209903,520990,Iaciara,GO,iaciara,6
3519204,351920,Iacri,SP,iacri,2
2911907,291190,Iaçu,BA,iacu,16
3129301,312930,Iapu,MG,iapu,4
3519253,351925,Iaras,SP,iaras,8
2606507,260650,Iati,PE,iati,15
4109708,410970,Ibaiti,PR,ibaiti,15
4309753,430975,Ibarama,RS,ibarama,2
2305266,230526,Ibaretama,CE,ibaretama,7
3519303,351930,Ibaté,SP,ibate,12
2703007,270300,Ibateguara,AL,ibateguara,6
3202454,320245,Ibatiba,ES,ibatiba,7
4109757,410975,Ibema,PR,ibema,2
3129400,312940,Ibertioga,MG,ibertioga,1
3129509,312950,Ibiá,MG,ibia,8
4309803,430980,Ibiaçá,RS,ibiaca,4
3129608,312960,Ibiaí,MG,ibiai,8
4206751,420675,Ibiam,SC,ibiam,1
2305308,230530,Ibiapina,CE,ibiapina,16
2506608,250660,Ibiara,PB,ibiara,6
2912004,291200,Ibiassucê,BA,ibiassuce,6
2912103,291210,Ibicaraí,BA,ibicarai,11
4206801,420680,Ibicaré,SC,ibicare,1
2912202,291220,Ibicoara,BA,ibicoara,10
2912301,291230,Ibicuí,BA,ibicui,8
2305332,230533,Ibicuitinga,CE,ibicuitinga,10
2606606,260660,Ibimirim,PE,ibimirim,14
2912400,291240,Ibipeba,BA,ibipeba,17
2912509,291250,Ibipitanga,BA,ibipitanga,15
4109807,410980,Ibiporã,PR,ibipora,9
2912608,291260,Ibiquera,BA,ibiquera,2
3519402,351940,Ibirá,SP,ibira,4
3129657,312965,Ibiracatu,MG,ibiracatu,4
3129707,312970,Ibiraci,MG,ibiraci,6
3202504,320250,Ibiraçu,ES,ibiracu,16
4309902,430990,Ibiraiaras,RS,ibiraiaras,3
2606705,260670,Ibirajuba,PE,ibirajuba,4
4206900,420690,Ibirama,SC,ibirama,8
2912707,291270,Ibirapitanga,BA,ibirapitanga,8
2912806,291280,Ibirapuã,BA,ibirapua,7
4309951,430995,Ibirapuitã,RS,ibirapuita,1
3519501,351950,Ibirarema,SP,ibirarema,4
2912905,291290,Ibirataia,BA,ibirataia,9
3129806,312980,Ibirité,MG,ibirite,30
4310009,431000,Ibirubá,RS,ibiruba,9
2913002,291300,Ibitiara,BA,ibitiara,9
3519600,351960,Ibitinga,SP,ibitinga,14
3202553,320255,Ibitirama,ES,ibitirama,6
2913101,291310,Ibititá,BA,ibitita,17
3129905,312990,Ibitiúra de Minas,MG,ibitiura_de_minas,2
3130002,313000,Ibituruna,MG,ibituruna,1
3519709,351970,Ibiúna,SP,ibiuna,20
2913200,291320,Ibotirama,BA,ibotirama,16
2305357,230535,Icapuí,CE,icapui,8
4207007,420700,Içara,SC,icara,32
3130051,313005,Icaraí de Minas,MG,icarai_de_minas,7
4109906,410990,Icaraíma,PR,icaraima,5
2105104,210510,Icatu,MA,icatu,14
3519808,351980,Icém,SP,icem,6
2913309,291330,Ichu,BA,ichu,6
2305407,230540,Icó,CE,ico,27
3202603,320260,Iconha,ES,iconha,7
2404606,240460,Ielmo Marinho,RN,ielmo_marinho,12
3519907,351990,Iepê,SP,iepe,4
2703106,270310,Igaci,AL,igaci,13
2913408,291340,Igaporã,BA,igapora,13
3520004,352000,Igaraçu do Tietê,SP,igaracu_do_tiete,4
2502607,250260,Igaracy,PB,igaracy,7
3520103,352010,Igarapava,SP,igarapava,7
3130101,313010,Igarapé,MG,igarape,14
2105153,210515,Igarapé do Meio,MA,igarape_do_meio,14
2105203,210520,Igarapé Grande,MA,igarape_grande,6
1503200,150320,Igarapé-Açu,PA,igarape_acu,19
1503309,150330,Igarapé-Miri,PA,igarape_miri,17
2606804,260680,Igarassu,PE,igarassu,41
3520202,352020,Igaratá,SP,igarata,5
3130200,313020,Igaratinga,MG,igaratinga,6
2913457,291345,Igrapiúna,BA,igrapiuna,12
2703205,270320,Igreja Nova,AL,igreja_nova,14
4310108,431010,Igrejinha,RS,igrejinha,14
3301876,330187,Iguaba Grande,RJ,iguaba_grande,13
2913507,291350,Iguaí,BA,iguai,14
3520301,352030,Iguape,SP,iguape,10
4110003,411000,Iguaraçu,PR,iguaracu,3
2606903,260690,Iguaracy,PE,iguaracy,5
3130309,313030,Iguatama,MG,iguatama,4
5004304,500430,Iguatemi,MS,iguatemi,5
4110052,411005,Iguatu,PR,iguatu,3
2305506,230550,Iguatu,CE,iguatu,32
3130408,313040,Ijaci,MG,ijaci,6
4310207,431020,Ijuí,RS,ijui,25
3520426,352042,Ilha Comprida,SP,ilha_comprida,10
2802700,280270,Ilha das Flores,SE,ilha_das_flores,5
2607604,260760,Ilha de Itamaracá,PE,ilha_de_itamaraca,13
2204659,220465,Ilha Grande,PI,ilha_grande,6
3520442,352044,Ilha Solteira,SP,ilha_solteira,16
3520400,352040,Ilhabela,SP,ilhabela,14
2913606,291360,Ilhéus,BA,ilheus,50
4207106,420710,Ilhota,SC,ilhota,8
3130507,313050,Ilicínea,MG,ilicinea,6
4310306,431030,Ilópolis,RS,ilopolis,1
2506707,250670,Imaculada,PB,imaculada,6
4207205,420720,Imaruí,SC,imarui,13
4110078,411007,Imbaú,PR,imbau,6
4310330,431033,Imbé,RS,imbe,8
3130556,313055,Imbé de Minas,MG,imbe_de_minas,5
4207304,420730,Imbituba,SC,imbituba,26
4110102,411010,Imbituva,PR,imbituva,14
4207403,420740,Imbuia,SC,imbuia,3
4310363,431036,Imigrante,RS,imigrante,2
2105302,210530,Imperatriz,MA,imperatriz,43
4110201,411020,Inácio Martins,PR,inacio_martins,14
5209937,520993,Inaciolândia,GO,inaciolandia,2
4110300,411030,Inajá,PR,inaja,1
2607000,260700,Inajá,PE,inaja,11
3130606,313060,Inconfidentes,MG,inconfidentes,2
3130655,313065,Indaiabira,MG,indaiabira,7
4207502,420750,Indaial,SC,indaial,32
3520509,352050,Indaiatuba,SP,indaiatuba,18
4310405,431040,Independência,RS,independencia,4
2305605,230560,Independência,CE,independencia,22
3520608,352060,Indiana,SP,indiana,4
4110409,411040,Indianópolis,PR,indianopolis,3
3130705,313070,Indianópolis,MG,indianopolis,5
3520707,352070,Indiaporã,SP,indiapora,2
5209952,520995,Indiara,GO,indiara,6
2802809,280280,Indiaroba,SE,indiaroba,15
5104500,510450,Indiavaí,MT,indiavai,1
2506806,250680,Ingá,PB,inga,12
3130804,313080,Ingaí,MG,ingai,3
2607109,260710,Ingazeira,PE,ingazeira,3
4310413,431041,Inhacorá,RS,inhacora,2
2913705,291370,Inhambupe,BA,inhambupe,15
1503408,150340,Inhangapi,PA,inhangapi,15
2703304,270330,Inhapi,AL,inhapi,9
3130903,313090,Inhapim,MG,inhapim,17
3131000,313100,Inhaúma,MG,inhauma,2
2204709,220470,Inhuma,PI,inhuma,11
5210000,521000,Inhumas,GO,inhumas,15
3131109,313110,Inimutaba,MG,inimutaba,3
5004403,500440,Inocência,MS,inocencia,6
3520806,352080,Inúbia Paulista,SP,inubia_paulista,1
4207577,420757,Iomerê,SC,iomere,2
3131158,313115,Ipaba,MG,ipaba,8
5210109,521010,Ipameri,GO,ipameri,15
3131208,313120,Ipanema,MG,ipanema,9
2404705,240470,Ipanguaçu,RN,ipanguacu,10
2305654,230565,Ipaporanga,CE,ipaporanga,7
3131307,313130,Ipatinga,MG,ipatinga,25
2305704,230570,Ipaumirim,CE,ipaumirim,8
3520905,352090,Ipaussu,SP,ipaussu,3
4310439,431043,Ipê,RS,ipe,3
2913804,291380,Ipecaetá,BA,ipecaeta,6
3521002,352100,Iperó,SP,ipero,6
3521101,352110,Ipeúna,SP,ipeuna,3
3131406,313140,Ipiaçu,MG,ipiacu,2
2913903,291390,Ipiaú,BA,ipiau,15
3521150,352115,Ipiguá,SP,ipigua,2
4207601,420760,Ipira,SC,ipira,4
2914000,291400,Ipirá,BA,ipira,16
4110508,411050,Ipiranga,PR,ipiranga,15
5210158,521015,Ipiranga de Goiás,GO,ipiranga_de_goias,2
5104526,510452,Ipiranga do Norte,MT,ipiranga_do_norte,3
2204808,220480,Ipiranga do Piauí,PI,ipiranga_do_piaui,11
4310462,431046,Ipiranga do Sul,RS,ipiranga_do_sul,1
1301803,130180,Ipixuna,AM,ipixuna,9
1503457,150345,Ipixuna do Pará,PA,ipixuna_do_para,21
2607208,260720,Ipojuca,PE,ipojuca,31
5210208,521020,Iporá,GO,ipora,9
4110607,411060,Iporã,PR,ipora,7
4207650,420765,Iporã do Oeste,SC,ipora_do_oeste,2
3521200,352120,Iporanga,SP,iporanga,2
2305803,230580,Ipu,CE,ipu,19
3521309,352130,Ipuã,SP,ipua,7
4207684,420768,Ipuaçu,SC,ipuacu,4
2607307,260730,Ipubi,PE,ipubi,13
2404804,240480,Ipueira,RN,ipueira,2
2305902,230590,Ipueiras,CE,ipueiras,16
1709807,170980,Ipueiras,TO,ipueiras,2
3131505,313150,Ipuiúna,MG,ipuiuna,4
4207700,420770,Ipumirim,SC,ipumirim,7
2914109,291410,Ipupiara,BA,ipupiara,5
1400282,140028,Iracema,RR,iracema,5
2306009,230600,Iracema,CE,iracema,10
4110656,411065,Iracema do Oeste,PR,iracema_do_oeste,2
3521408,352140,Iracemápolis,SP,iracemapolis,4
4207759,420775,Iraceminha,SC,iraceminha,3
4310504,431050,Iraí,RS,irai,2
3131604,313160,Iraí de Minas,MG,irai_de_minas,4
2914208,291420,Irajuba,BA,irajuba,5
2914307,291430,Iramaia,BA,iramaia,5
1301852,130185,Iranduba,AM,iranduba,21
4207809,420780,Irani,SC,irani,4
3521507,352150,Irapuã,SP,irapua,4
3521606,352160,Irapuru,SP,irapuru,5
2914406,291440,Iraquara,BA,iraquara,10
2914505,291450,Irará,BA,irara,20
4110706,411070,Irati,PR,irati,29
4207858,420785,Irati,SC,irati,2
2306108,230610,Irauçuba,CE,iraucuba,9
2914604,291460,Irecê,BA,irece,31
4110805,411080,Iretama,PR,iretama,5
4207908,420790,Irineópolis,SC,irineopolis,9
1503507,150350,Irituia,PA,irituia,16
3202652,320265,Irupi,ES,irupi,6
2204907,220490,Isaías Coelho,PI,isaias_coelho,5
4208005,420800,Itá,SC,ita,4
4310538,431053,Itaara,RS,itaara,2
2506905,250690,Itabaiana,PB,itabaiana,18
2802908,280290,Itabaiana,SE,itabaiana,35
2803005,280300,Itabaianinha,SE,itabaianinha,17
2914653,291465,Itabela,BA,itabela,14
3521705,352170,Itaberá,SP,itabera,14
2914703,291470,Itaberaba,BA,itaberaba,36
5210406,521040,Itaberaí,GO,itaberai,15
2803104,280310,Itabi,SE,itabi,5
3131703,313170,Itabira,MG,itabira,31
3131802,313180,Itabirinha,MG,itabirinha,5
3131901,313190,Itabirito,MG,itabirito,15
3301900,330190,Itaboraí,RJ,itaborai,43
2914802,291480,Itabuna,BA,itabuna,37
1710508,171050,Itacajá,TO,itacaja,2
3132008,313200,Itacambira,MG,itacambira,8
3132107,313210,Itacarambi,MG,itacarambi,9
2914901,291490,Itacaré,BA,itacare,14
1301902,130190,Itacoatiara,AM,itacoatiara,17
2607406,260740,Itacuruba,PE,itacuruba,3
4310553,431055,Itacurubi,RS,itacurubi,1
2915007,291500,Itaeté,BA,itaete,9
2915106,291510,Itagi,BA,itagi,6
2915205,291520,Itagibá,BA,itagiba,8
2915304,291530,Itagimirim,BA,itagimirim,3
3202702,320270,Itaguaçu,ES,itaguacu,11
2915353,291535,Itaguaçu da Bahia,BA,itaguacu_da_bahia,11
3302007,330200,Itaguaí,RJ,itaguai,44
4110904,411090,Itaguajé,PR,itaguaje,3
3132206,313220,Itaguara,MG,itaguara,7
5210562,521056,Itaguari,GO,itaguari,2
5210604,521060,Itaguaru,GO,itaguaru,2
1710706,171070,Itaguatins,TO,itaguatins,3
3521804,352180,Itaí,SP,itai,9
2607505,260750,Itaíba,PE,itaiba,11
2306207,230620,Itaiçaba,CE,itaicaba,4
2205003,220500,Itainópolis,PI,itainopolis,6
4208104,420810,Itaiópolis,SC,itaiopolis,9
2105351,210535,Itaipava do Grajaú,MA,itaipava_do_grajau,11
3132305,313230,Itaipé,MG,itaipe,5
4110953,411095,Itaipulândia,PR,itaipulandia,6
2306256,230625,Itaitinga,CE,itaitinga,23
1503606,150360,Itaituba,PA,itaituba,27
2404853,240485,Itajá,RN,itaja,5
5210802,521080,Itajá,GO,itaja,1
4208203,420820,Itajaí,SC,itajai,45
3521903,352190,Itajobi,SP,itajobi,5
3522000,352200,Itaju,SP,itaju,1
2915403,291540,Itaju do Colônia,BA,itaju_do_colonia,4
3132404,313240,Itajubá,MG,itajuba,23
2915502,291550,Itajuípe,BA,itajuipe,9
3302056,330205,Italva,RJ,italva,11
2915601,291560,Itamaraju,BA,itamaraju,27
3132503,313250,Itamarandiba,MG,itamarandiba,28
1301951,130195,Itamarati,AM,itamarati,5
3132602,313260,Itamarati de Minas,MG,itamarati_de_minas,4
2915700,291570,Itamari,BA,itamari,6
3132701,313270,Itambacuri,MG,itambacuri,14
4111001,411100,Itambaracá,PR,itambaraca,3
4111100,411110,Itambé,PR,itambe,1
2607653,260765,Itambé,PE,itambe,21
2915809,291580,Itambé,BA,itambe,9
3132800,313280,Itambé do Mato Dentro,MG,itambe_do_mato_dentro,1
3132909,313290,Itamogi,MG,itamogi,5
3133006,313300,Itamonte,MG,itamonte,7
2915908,291590,Itanagra,BA,itanagra,3
3522109,352210,Itanhaém,SP,itanhaem,11
3133105,313310,Itanhandu,MG,itanhandu,10
5104542,510454,Itanhangá,MT,itanhanga,5
2916005,291600,Itanhém,BA,itanhem,13
3133204,313320,Itanhomi,MG,itanhomi,6
3133303,313330,Itaobim,MG,itaobim,19
3522158,352215,Itaoca,SP,itaoca,1
3302106,330210,Itaocara,RJ,itaocara,15
5210901,521090,Itapaci,GO,itapaci,8
3133402,313340,Itapagipe,MG,itapagipe,6
2306306,230630,Itapajé,CE,itapaje,23
2916104,291610,Itaparica,BA,itaparica,10
2916203,291620,Itapé,BA,itape,7
2916302,291630,Itapebi,BA,itapebi,6
3133501,313350,Itapecerica,MG,itapecerica,9
3522208,352220,Itapecerica da Serra,SP,itapecerica_da_serra,15
2105401,210540,Itapecuru Mirim,MA,itapecuru_mirim,35
4111209,411120,Itapejara d'Oeste,PR,itapejara_d_oeste,10
4208302,420830,Itapema,SC,itapema,20
3202801,320280,Itapemirim,ES,itapemirim,20
4111258,411125,Itaperuçu,PR,itaperucu,5
3302205,330220,Itaperuna,RJ,itaperuna,31
2607703,260770,Itapetim,PE,itapetim,7
2916401,291640,Itapetinga,BA,itapetinga,22
3522307,352230,Itapetininga,SP,itapetininga,33
3522406,352240,Itapeva,SP,itapeva,28
3133600,313360,Itapeva,MG,itapeva,4
3522505,352250,Itapevi,SP,itapevi,15
2916500,291650,Itapicuru,BA,itapicuru,17
2306405,230640,Itapipoca,CE,itapipoca,49
3522604,352260,Itapira,SP,itapira,18
4208401,420840,Itapiranga,SC,itapiranga,7
1302009,130200,Itapiranga,AM,itapiranga,6
5211008,521100,Itapirapuã,GO,itapirapua,4
3522653,352265,Itapirapuã Paulista,SP,itapirapua_paulista,3
1710904,171090,Itapiratins,TO,itapiratins,1
2607752,260775,Itapissuma,PE,itapissuma,14
2916609,291660,Itapitanga,BA,itapitanga,4
2306504,230650,Itapiúna,CE,itapiuna,11
4208450,420845,Itapoá,SC,itapoa,13
3522703,352270,Itápolis,SP,itapolis,9
5004502,500450,Itaporã,MS,itapora,10
