CD_setor,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005
431440705160037,8,25,11,10,16,18,8,18,19,15,18,26,17,6,,0,,0,22,,0,,0,7,,0,,0,8,0,0,,0,14,0,0,,0,15,,0,,0,7,,0,0,0,13,3,0,,0,17,,0,,0,13,0,0,,0,13,4,0,,0,24,,0,,0,17,0,0,0,0,3,12,4,5,9,6,3,7,7,11,9,10,6,5,13,7,5,7,12,5,11,12,4,9,16,11,8,25,10,10,16,18,8,18,19,14,18,26,16,6,,0,,0,22,,0,,0,7,,0,,0,8,0,0,,0,14,0,0,,0,15,,0,,0,7,,0,0,0,13,3,0,,0,17,,0,,0,12,0,0,,0,13,4,0,,0,24,,0,,0,16,0,0,0,0,3,12,3,5,9,6,3,7,7,10,9,10,6,5,13,7,5,7,12,5,11,12,4,9,16,10,43,,89,0,74,,18,,37,0,35,,25,0,52,0,39,,35,0,5,0,0,0,3,,0,0,74,0,6,0,0,0,9,0,0,0,65,,5,0,0,0,4,0,0,0,206,3,174,,16,0,0,0,16,,0,0,90,,116,,78,,6,0,0,0,6,,0,0,96,,10,0,0,0,10,0,0,0,,0,7,0,6,0,4,0,7,0,11,0,6,0,11,0,13,0,6,0,12,0,16,0,9,,93,,9,0,0,0,7,0,0,0,5,0,17,0,24,0,9,0,35,0,19,,109,,46,0,63,,46,63,20,17,16,12,,9,,,,5,0,5,0,
431440705160038,20,58,40,17,15,14,10,12,17,21,18,26,25,16,,,,0,52,3,,,0,35,,0,4,0,15,0,0,,0,14,0,0,,0,10,,,,0,8,0,,,0,11,0,0,,0,17,0,0,0,0,19,0,0,,0,17,0,0,,0,24,,0,0,0,24,0,,0,0,6,28,14,13,6,6,6,6,6,9,8,11,6,14,30,26,4,9,8,4,6,11,12,10,15,19,20,58,40,17,15,14,10,12,17,21,18,26,24,16,,,,0,52,3,,,0,35,,0,4,0,15,0,0,,0,14,0,0,,0,10,,,,0,8,0,,,0,11,0,0,,0,17,0,0,0,0,19,0,0,,0,17,0,0,,0,24,,0,0,0,23,0,,0,0,6,28,14,13,6,6,6,6,6,9,8,11,6,14,30,26,4,9,8,4,6,11,12,10,15,18,118,0,85,0,89,,48,0,43,0,34,0,70,0,42,0,55,,103,0,6,0,,0,7,0,0,0,75,0,,0,,0,6,0,0,0,83,,,0,,0,3,0,0,0,292,,261,,10,0,5,0,16,0,0,0,125,0,167,,107,0,5,0,3,0,10,0,0,0,154,,5,0,,0,6,0,0,0,6,0,29,0,19,0,10,0,10,0,8,0,6,0,7,0,11,0,16,0,13,0,14,0,20,0,151,0,6,0,,0,11,0,0,0,26,0,29,0,25,0,28,0,23,0,38,0,169,0,80,0,89,0,80,89,13,31,16,15,,,0,4,3,4,,6,9,16
431440705160039,16,44,33,38,20,19,13,19,32,31,33,70,50,10,,0,5,0,38,,0,4,0,26,4,,,0,36,0,,,0,16,3,0,,0,15,0,0,4,0,12,,0,0,0,15,,,,0,28,3,0,,0,28,0,0,3,0,31,0,0,,0,64,4,,,0,47,0,,,0,11,17,14,17,11,7,6,7,15,10,21,28,13,5,27,19,21,9,12,7,12,17,21,12,42,37,15,44,33,38,20,19,13,19,32,30,33,66,42,9,,0,5,0,38,,0,4,0,26,4,,,0,36,0,,,0,16,3,0,,0,15,0,0,4,0,12,,0,0,0,15,,,,0,28,3,0,,0,27,0,0,3,0,31,0,0,,0,60,4,,,0,40,0,,,0,10,17,14,17,11,7,6,7,15,9,21,26,12,5,27,19,21,9,12,7,12,17,21,12,40,30,92,,141,0,171,13,41,,63,0,68,4,51,0,78,0,103,9,73,,7,0,,0,11,0,0,0,122,0,9,0,,0,8,0,0,0,158,12,4,0,,0,7,,0,0,404,14,353,13,20,0,5,0,26,,0,0,172,5,232,9,144,5,9,0,,0,17,0,0,0,209,8,11,0,3,0,9,,0,0,,0,22,0,17,0,24,0,12,0,11,0,7,0,9,0,16,0,16,0,22,0,40,0,26,0,197,0,10,0,3,0,13,0,0,0,18,0,41,0,34,0,22,0,38,0,70,0,223,0,93,0,130,0,93,130,30,48,24,24,3,6,,3,3,4,4,,0,
431440705160040,24,34,28,23,26,23,20,19,34,26,25,65,22,23,,0,0,0,27,3,0,4,0,24,3,0,,0,22,0,0,,0,16,5,,3,0,20,,0,,0,18,,0,0,,18,,0,0,0,28,3,0,3,0,25,0,0,,0,22,3,0,0,0,56,4,0,5,0,22,0,0,0,0,10,13,17,10,12,12,7,9,14,8,12,22,7,14,21,11,13,14,11,13,10,20,18,13,43,15,24,34,28,23,25,23,19,19,34,26,25,63,21,23,,0,0,0,27,3,0,4,0,24,3,0,,0,22,0,0,,0,16,5,,3,0,20,,0,,0,18,0,0,0,,18,,0,0,0,28,3,0,3,0,25,0,0,,0,22,3,0,0,0,55,3,0,5,0,21,0,0,0,0,10,13,17,10,11,12,6,9,14,8,12,21,7,14,21,11,13,14,11,13,10,20,18,13,42,14,86,0,143,,135,3,40,0,62,,48,,46,0,81,0,87,,74,0,7,0,0,0,5,0,0,0,122,0,11,,,,8,0,,0,123,,6,,0,0,6,0,0,0,364,5,319,,24,,,,19,0,,0,150,3,214,,129,0,9,,,,10,0,,0,190,,15,0,0,0,9,0,0,0,3,0,11,0,9,0,7,0,12,0,12,0,10,,12,0,18,0,16,0,22,0,38,0,11,0,157,0,12,,,0,10,0,,0,14,0,42,,36,0,9,0,29,0,51,0,181,,92,,89,0,92,89,13,65,28,30,0,8,,4,4,3,6,5,,10
431440705160041,4,11,7,6,5,4,5,5,6,9,9,8,3,3,,0,0,0,7,,0,,0,7,0,0,0,0,5,,0,0,0,5,0,0,0,0,3,,0,0,0,4,,0,0,0,4,,0,0,0,5,,0,0,0,7,,0,,0,9,0,0,0,0,6,,0,,0,,,0,0,0,,6,4,,4,,,,3,4,5,,,,5,3,4,,,3,3,3,5,4,6,,4,11,7,6,5,4,5,5,6,8,9,7,3,3,,0,0,0,7,,0,,0,7,0,0,0,0,5,,0,0,0,5,0,0,0,0,3,,0,0,0,4,,0,0,0,4,,0,0,0,5,,0,0,0,6,,0,,0,9,0,0,0,0,6,0,0,,0,,,0,0,0,,6,4,,4,,,,3,4,5,,,,5,3,4,,,3,3,3,4,4,6,,22,0,31,0,27,,12,0,15,0,11,,10,0,16,0,16,,17,0,3,0,0,0,,0,0,0,26,0,5,0,0,0,0,0,0,0,23,,,,0,0,,0,0,0,80,,66,,10,,0,0,4,0,0,0,38,,42,,32,0,5,,0,0,,0,0,0,34,,5,0,0,0,3,0,0,0,,0,4,0,3,0,,0,3,0,,0,,0,3,0,4,0,,,6,0,4,,,0,30,,4,,0,0,3,0,0,0,3,0,9,0,3,,5,0,7,0,10,,37,,15,,22,,15,22,10,9,6,3,,,,,,,,,,3
431440705160042,18,18,19,7,15,14,14,10,15,11,19,22,,12,3,0,3,0,9,4,0,5,0,11,4,0,4,0,5,,0,0,0,8,,0,5,0,12,,0,,0,9,4,0,,0,4,5,0,,0,7,,0,5,,9,,0,,0,13,4,0,,0,15,6,0,,0,,0,0,0,0,4,8,8,5,6,5,6,4,8,4,7,9,,14,10,11,,9,9,8,6,7,7,12,13,0,18,18,18,7,15,14,13,10,15,10,18,16,,12,3,0,3,0,9,4,0,5,0,11,3,0,4,0,5,,0,0,0,8,,0,5,0,12,,0,,0,9,3,0,,0,4,5,0,,0,7,,0,5,,8,,0,,0,12,4,0,,0,11,4,0,,0,,0,0,0,0,4,8,7,5,6,5,5,4,8,3,7,7,,14,10,11,,9,9,8,6,7,7,11,9,0,54,,74,,45,8,19,,33,,18,3,35,0,41,0,27,5,32,0,10,,0,0,12,0,0,0,45,0,15,,0,0,13,0,,0,32,6,9,,0,0,4,0,0,0,173,10,109,6,34,4,0,0,29,0,,0,70,5,103,5,48,3,11,,0,0,11,0,0,0,61,3,23,,0,0,18,0,,0,0,0,7,0,8,0,4,0,10,0,7,0,7,0,6,0,10,0,9,,14,,6,3,0,0,55,3,17,,0,0,15,0,,0,5,0,17,0,8,,10,0,27,0,21,4,88,5,30,,58,4,30,58,28,14,3,21,0,5,4,,0,,5,,0,0
431440705160043,44,61,51,56,54,38,41,36,43,41,39,50,23,29,8,0,7,0,31,16,0,14,0,30,13,0,8,0,46,5,0,5,0,40,8,0,6,0,25,10,0,3,0,29,9,0,3,0,25,6,0,4,,31,6,0,6,0,31,6,0,4,0,34,3,0,,0,39,,,7,0,23,0,0,0,0,22,28,29,25,28,14,18,24,22,15,15,16,10,22,33,22,31,26,24,23,12,21,26,24,34,13,43,61,50,56,53,38,41,34,43,40,39,50,23,28,8,0,7,0,31,16,0,14,0,29,13,0,8,0,46,5,0,5,0,39,8,0,6,0,25,10,0,3,0,29,9,0,3,0,24,5,0,4,,31,6,0,6,0,30,6,0,4,0,34,3,0,,0,39,,,7,0,23,0,0,0,0,21,28,28,25,28,14,18,22,22,15,15,16,10,22,33,22,31,25,24,23,12,21,25,24,34,13,154,,265,3,152,,77,,129,,56,0,77,0,136,,96,,88,,37,0,0,0,29,0,0,0,194,,43,,0,0,27,0,,0,126,,11,0,,0,13,0,0,0,571,6,408,5,91,,,0,69,0,,0,262,4,309,,178,3,43,,,0,39,0,,0,230,,48,0,,0,30,0,0,0,,0,26,0,18,0,24,0,30,0,25,0,25,0,23,,27,0,27,0,27,0,30,0,21,0,221,,50,,,0,32,0,,0,24,0,90,,46,0,22,0,64,0,59,0,305,,160,,145,0,160,145,35,91,49,40,3,11,5,,5,10,3,9,,
431440705160044,4,20,21,9,8,5,5,6,,6,9,4,,4,0,0,0,0,11,6,0,3,0,11,8,0,,0,6,,0,,0,3,,0,4,0,5,0,0,0,0,4,0,0,,0,6,0,0,0,0,,0,0,0,0,6,0,0,0,0,9,0,0,0,0,4,0,0,0,0,,0,0,0,0,,11,13,6,5,3,,4,0,,6,,,,9,8,3,3,,3,,,5,3,,,4,20,21,9,8,5,5,5,,6,9,4,,4,0,0,0,0,11,6,0,3,0,11,8,0,,0,6,,0,,0,3,,0,4,0,5,0,0,0,0,4,0,0,,0,5,0,0,0,0,,0,0,0,0,6,0,0,0,0,9,0,0,0,0,4,0,0,0,0,,0,0,0,0,,11,13,6,5,3,,3,0,,6,,,,9,8,3,3,,3,,,5,3,,,45,0,34,,21,0,26,0,19,,10,0,19,0,15,0,11,0,26,0,14,0,0,0,5,0,0,0,25,,,0,0,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,100,,72,,16,0,0,0,12,0,0,0,55,,45,0,33,,12,0,0,0,10,0,0,0,39,0,4,0,0,0,,0,0,0,,0,5,0,7,0,0,0,5,0,3,0,4,0,3,,,0,5,0,8,0,3,0,0,0,40,,0,0,0,0,5,0,0,0,6,0,10,,8,0,7,0,6,0,8,0,45,,24,,21,0,24,20,4,13,4,3,,,0,,,0,,0,,0
431440705160045,18,29,40,24,17,19,28,24,34,29,37,35,23,16,0,0,,0,22,3,,3,0,28,6,,4,,22,0,0,,0,15,0,0,,0,16,0,0,3,0,24,,0,,0,23,,0,0,0,32,,0,,0,25,3,0,,0,33,,0,,0,34,,0,0,0,23,0,0,0,0,8,16,20,12,8,10,11,8,16,17,14,12,5,10,13,20,12,9,9,17,16,18,12,23,23,18,18,29,40,24,17,19,28,23,33,29,36,34,22,16,0,0,,0,22,3,,3,0,28,6,,4,,22,0,0,,0,15,0,0,,0,16,0,0,3,0,24,,0,,0,22,,0,0,0,31,,0,,0,25,3,0,,0,32,,0,,0,33,,0,0,0,22,0,0,0,0,8,16,20,12,8,10,11,8,15,17,14,12,5,10,13,20,12,9,9,17,15,18,12,22,22,17,87,0,144,,121,3,44,0,64,,48,0,43,0,80,,73,3,66,0,9,0,,0,9,0,,0,130,,4,0,0,0,10,0,0,0,112,3,6,0,0,0,3,0,0,0,352,5,308,5,19,0,,0,22,0,,0,156,,196,4,137,,8,0,,0,10,0,0,0,171,4,11,0,,0,12,0,,0,,0,9,0,16,0,11,0,5,0,10,0,16,0,15,0,20,0,19,0,26,,25,,15,,169,3,10,0,,0,8,0,0,0,10,0,37,0,37,0,16,0,40,0,48,3,188,3,84,0,104,3,84,104,34,55,29,23,0,3,,,3,3,,5,,
431440705160046,6,20,26,12,9,21,7,12,10,8,10,24,4,6,0,0,0,0,16,0,0,4,0,20,0,0,6,0,11,,0,0,0,8,0,0,,0,19,,0,,0,6,,0,0,0,11,0,0,,0,8,,0,,0,7,0,0,,0,9,0,0,,0,20,,0,3,0,4,0,0,0,0,,11,12,5,3,10,3,4,4,,3,9,,5,9,14,7,6,11,4,8,6,6,7,15,3,6,20,26,11,8,21,5,12,10,8,10,24,3,6,0,0,0,0,16,0,0,4,0,20,0,0,6,0,10,,0,0,0,7,0,0,,0,19,,0,,0,4,,0,0,0,11,0,0,,0,8,,0,,0,7,0,0,,0,9,0,0,,0,20,,0,3,0,3,0,0,0,0,,11,12,4,3,10,,4,4,,3,9,0,5,9,14,7,5,11,3,8,6,6,7,15,3,52,0,67,4,45,,24,0,27,,14,,28,0,40,,31,0,42,0,0,0,0,0,10,0,0,0,59,4,4,0,0,0,4,0,0,0,39,,,0,0,0,5,0,0,0,164,5,140,5,5,0,0,0,19,0,0,0,65,3,99,,51,3,4,0,0,0,10,0,0,0,89,,,0,0,0,9,0,0,0,,0,8,0,14,0,8,0,,,14,0,4,,10,0,8,0,4,0,7,0,15,0,,,81,3,5,0,0,0,11,0,0,0,11,0,19,0,7,,13,0,26,,21,0,97,3,37,,60,,35,59,10,21,8,7,0,6,0,0,,0,,0,,
431440705160047,20,18,17,24,20,18,15,33,30,13,17,41,16,18,0,0,,0,15,,0,,0,13,,0,3,0,19,0,0,5,0,18,,0,0,0,16,,0,,0,13,,0,,0,28,,0,3,0,26,0,0,3,,13,0,0,0,0,16,,0,0,0,38,0,0,3,0,14,0,0,,0,10,5,8,12,11,9,5,16,15,7,7,15,7,10,13,9,12,9,9,10,17,15,6,10,26,9,20,18,17,24,20,18,15,32,30,13,17,41,16,18,0,0,,0,15,,0,,0,13,,0,3,0,19,0,0,5,0,18,,0,0,0,16,,0,,0,13,,0,,0,27,,0,3,0,26,0,0,3,,13,0,0,0,0,16,,0,0,0,38,0,0,3,0,14,0,0,,0,10,5,8,12,11,9,5,15,15,7,7,15,7,10,13,9,12,9,9,10,17,15,6,10,26,9,55,0,139,,87,0,23,0,67,,36,0,32,0,72,0,51,0,46,0,,0,0,0,7,0,0,0,119,,6,0,0,0,13,0,,0,81,0,,0,0,0,5,0,0,0,281,,246,,9,0,0,0,25,0,,0,126,,155,0,111,,4,0,0,0,11,0,0,0,135,0,5,0,0,0,14,0,,0,,0,7,0,3,0,13,0,12,0,6,0,10,0,20,0,16,0,8,0,11,0,28,0,12,0,132,0,3,0,0,0,11,0,,0,5,0,39,0,28,0,6,0,38,0,31,0,147,0,72,0,75,0,72,75,23,43,19,20,,4,0,,,3,9,6,0,3
431440705160048,21,49,27,22,21,30,23,32,27,34,25,37,25,11,3,0,7,0,33,10,0,6,0,20,,0,6,0,16,,0,4,0,16,,0,3,0,18,6,0,6,0,16,,0,5,0,24,5,0,3,0,21,,0,4,0,27,3,0,4,0,24,,0,0,0,29,6,0,,0,19,,0,4,0,9,24,12,10,13,10,10,13,7,18,11,11,7,12,25,15,12,8,20,13,19,20,16,14,26,18,21,49,27,22,21,30,23,32,27,33,25,36,22,11,3,0,7,0,33,10,0,6,0,20,,0,6,0,16,,0,4,0,16,,0,3,0,18,6,0,6,0,16,,0,5,0,24,5,0,3,0,21,,0,4,0,27,,0,4,0,24,,0,0,0,28,6,0,,0,16,,0,4,0,9,24,12,10,13,10,10,13,7,18,11,11,5,12,25,15,12,8,20,13,19,20,15,14,25,17,97,0,155,0,116,5,45,0,63,0,45,,52,0,92,0,71,3,64,0,14,0,0,0,19,0,0,0,111,0,19,0,0,0,25,0,0,0,95,4,11,,0,0,10,0,0,0,368,5,270,4,44,,0,0,54,0,0,0,153,,215,3,117,,13,0,0,0,23,0,0,0,153,,31,,0,0,31,0,0,0,,0,15,0,8,0,8,0,12,0,15,0,17,0,20,0,22,0,19,,15,0,23,,13,,144,,23,,0,0,21,0,0,0,10,0,32,0,26,,14,0,62,0,44,,188,3,68,,120,,68,120,43,32,30,37,,13,4,,3,5,,7,,0
431440705160049,10,15,18,12,8,11,12,19,20,16,11,24,12,9,0,0,,0,12,0,0,3,0,13,,0,,,12,0,0,0,0,6,0,0,,0,10,,0,0,0,9,0,0,3,0,17,0,0,,0,17,,0,,0,14,,0,,0,10,0,0,,0,24,0,0,0,0,11,0,0,,0,3,8,9,8,5,3,,8,10,7,,12,3,7,7,9,4,3,8,10,11,10,9,9,12,9,10,15,18,12,8,11,12,19,20,16,11,24,12,9,0,0,,0,12,0,0,3,0,13,,0,,,12,0,0,0,0,6,0,0,,0,10,,0,0,0,9,0,0,3,0,17,0,0,,0,17,,0,,0,14,,0,,0,10,0,0,,0,24,0,0,0,0,11,0,0,,0,3,8,9,8,5,3,,8,10,7,,12,3,7,7,9,4,3,8,10,11,10,9,9,12,9,43,0,82,0,63,0,20,0,36,0,24,0,23,0,46,0,39,0,34,0,,0,0,0,5,0,,0,71,0,3,0,0,0,8,0,0,0,59,0,,0,0,0,3,0,0,0,188,0,164,0,6,0,0,0,16,0,,0,80,0,108,0,67,0,3,0,0,0,8,0,,0,97,0,3,0,0,0,8,0,0,0,,0,3,0,5,0,5,0,3,0,6,0,6,0,12,0,11,0,10,0,5,0,19,0,9,0,86,0,3,0,0,0,6,0,,0,6,0,17,0,20,0,4,0,26,0,23,0,96,0,43,0,53,0,43,53,16,32,11,14,,4,6,,0,,3,,0,0
431440705160050,13,25,17,8,12,7,14,12,8,10,4,10,0,7,3,0,3,0,14,4,0,7,0,8,5,0,4,0,6,0,0,,0,10,,0,,0,5,,0,,0,6,8,0,0,0,7,3,0,,0,6,,0,,0,4,3,0,3,0,,,0,,0,9,,0,0,0,0,0,0,0,0,4,11,10,3,4,4,7,6,4,5,,4,0,9,14,7,5,8,3,7,6,4,5,,6,0,12,22,17,7,12,7,11,11,5,8,3,10,0,6,3,0,3,0,11,4,0,7,0,8,5,0,4,0,5,0,0,,0,10,,0,,0,5,,0,,0,4,7,0,0,0,6,3,0,,0,5,0,0,0,0,3,3,0,,0,,,0,,0,9,,0,0,0,0,0,0,0,0,3,8,10,3,4,4,6,6,3,4,,4,0,9,14,7,4,8,3,5,5,,4,,6,0,51,4,53,8,21,3,21,4,26,,9,,30,0,27,6,12,,25,4,12,0,0,0,14,0,0,0,35,5,12,,0,0,6,,0,0,13,,5,0,0,0,3,,0,0,125,15,73,11,29,,0,0,23,,0,0,56,8,69,7,30,6,16,,0,0,10,0,0,0,43,5,13,0,0,0,13,,0,0,0,0,9,,9,0,3,,5,0,4,0,6,,8,0,4,,6,,3,,7,0,0,0,39,5,14,,0,0,11,,0,0,10,,21,,6,,8,0,9,,10,,64,8,37,5,27,3,37,27,8,25,7,11,0,0,0,3,,0,,3,0,0
431440705160052,25,32,30,32,34,34,34,25,33,38,23,52,25,18,6,0,,0,23,5,0,3,,16,8,0,5,,19,6,0,6,,20,9,0,5,0,25,6,0,3,0,26,3,0,5,0,16,6,0,3,0,22,8,0,3,0,27,8,0,3,0,16,,0,5,0,41,8,0,3,0,19,3,0,3,0,12,11,12,19,13,19,12,12,15,13,10,17,9,13,21,18,13,21,15,22,13,18,25,13,35,16,25,32,30,32,34,34,34,23,33,37,22,50,22,18,6,0,,0,23,5,0,3,,16,8,0,5,,19,6,0,6,,20,9,0,5,0,25,6,0,3,0,26,3,0,5,0,16,6,0,,0,22,8,0,3,0,27,7,0,3,0,15,,0,5,0,40,7,0,3,0,19,,0,,0,12,11,12,19,13,19,12,11,15,12,10,16,9,13,21,18,13,21,15,22,12,18,25,12,34,13,87,0,190,,131,7,35,0,89,,47,,52,0,101,,84,5,57,0,19,0,0,0,9,0,,0,128,0,38,0,0,0,23,,,0,101,,17,4,0,0,13,,0,0,408,9,286,,74,4,0,0,45,3,3,0,171,3,237,6,124,0,26,,0,0,19,,,0,162,,48,,0,0,26,,,0,0,0,7,0,4,0,8,0,16,0,19,0,13,0,15,,23,0,20,,16,,28,0,15,,131,,34,3,0,0,17,,,0,6,0,51,,30,,5,0,43,,49,3,184,6,87,,97,4,87,97,25,52,39,57,4,11,5,5,,6,7,9,0,0
431440705160053,23,21,21,18,10,23,16,15,17,14,24,21,17,15,6,0,,0,15,5,0,,0,13,6,0,,0,14,3,0,0,,9,,0,0,0,16,4,0,3,0,13,3,0,0,0,14,,0,0,0,12,3,0,,0,14,0,0,0,0,18,4,0,,0,14,6,0,,0,14,,0,,0,11,11,11,9,3,9,4,8,5,4,7,8,7,12,10,10,9,7,14,12,7,12,10,17,13,10,23,21,20,17,10,23,16,14,16,14,24,18,17,15,6,0,,0,15,5,0,,0,13,5,0,,0,14,,0,0,,9,,0,0,0,16,4,0,3,0,13,3,0,0,0,14,0,0,0,0,11,3,0,,0,14,0,0,0,0,18,4,0,,0,14,3,0,,0,14,,0,,0,11,11,10,9,3,9,4,7,4,4,7,7,7,12,10,10,8,7,14,12,7,12,10,17,11,10,64,,96,3,73,3,32,,36,,25,,32,0,60,,48,,43,0,16,,0,0,5,0,0,0,77,,13,,0,0,5,0,,0,60,0,8,3,0,0,5,0,0,0,233,7,180,,37,6,0,0,15,0,,0,93,4,140,3,72,,15,3,0,0,5,0,,0,108,0,22,3,0,0,10,0,0,0,,0,4,0,5,0,7,0,5,0,14,0,9,0,8,0,8,0,9,0,13,0,14,,12,0,85,0,14,,0,0,10,0,0,0,4,0,16,0,16,0,6,0,35,0,32,,109,,36,0,73,,36,72,18,28,18,24,0,3,3,,4,0,5,,,
431440705160054,31,24,29,23,28,29,43,31,33,27,34,53,39,26,,0,4,0,20,,0,,0,24,5,0,0,0,21,,0,,0,22,4,0,,0,25,,0,3,0,36,6,0,,0,27,4,0,0,0,33,0,0,0,0,22,4,0,,0,30,3,0,,0,48,4,0,,0,36,,0,,0,19,11,9,12,13,12,20,12,17,10,11,20,14,12,13,20,11,15,17,23,19,16,17,23,33,25,31,24,29,23,28,29,43,31,33,27,34,53,39,26,,0,4,0,20,,0,,0,24,5,0,0,0,21,,0,,0,22,4,0,,0,25,,0,3,0,36,6,0,,0,27,4,0,0,0,33,0,0,0,0,22,4,0,,0,30,3,0,,0,48,4,0,,0,36,,0,,0,19,11,9,12,13,12,20,12,17,10,11,20,14,12,13,20,11,15,17,23,19,16,17,23,33,25,84,0,187,0,153,0,39,0,86,0,55,0,45,0,101,0,98,0,70,0,8,0,0,0,6,0,0,0,164,0,16,0,0,0,7,0,0,0,136,0,13,0,0,0,4,0,0,0,424,0,370,0,37,0,0,0,17,0,0,0,180,0,244,0,160,0,11,0,0,0,9,0,0,0,210,0,26,0,0,0,8,0,0,0,0,0,3,0,,0,9,0,11,0,14,0,21,0,16,0,22,0,17,0,18,0,37,0,25,0,167,0,19,0,0,0,9,0,0,0,,0,46,0,44,0,3,0,47,0,53,0,195,0,92,0,103,0,92,103,24,73,48,52,,9,6,,,0,6,5,0,0
431440705160055,11,23,21,23,18,23,22,22,38,32,30,59,54,10,0,0,,0,22,,0,0,0,19,,0,0,0,21,,0,0,0,16,,0,0,0,22,,0,0,0,21,,0,0,0,21,,0,0,0,29,7,0,,0,30,,0,0,0,29,,0,0,0,59,0,0,0,0,52,,0,0,0,6,10,12,12,8,10,7,9,20,12,8,15,12,5,13,9,11,10,13,15,13,18,20,22,44,42,11,23,21,23,18,23,22,22,38,32,30,58,54,10,0,0,,0,22,,0,0,0,19,,0,0,0,21,,0,0,0,16,,0,0,0,22,,0,0,0,21,,0,0,0,21,,0,0,0,29,7,0,,0,30,,0,0,0,29,,0,0,0,58,0,0,0,0,52,,0,0,0,6,10,12,12,8,10,7,9,20,12,8,15,12,5,13,9,11,10,13,15,13,18,20,22,43,42,55,0,146,0,174,,28,0,66,0,47,0,27,0,80,0,127,,51,0,3,0,0,0,,0,0,0,130,0,14,0,0,0,,0,0,0,169,,5,0,0,0,0,0,0,0,375,,350,,22,0,0,0,3,0,0,0,141,0,234,,130,0,10,0,0,0,,0,0,0,220,,12,0,0,0,,0,0,0,0,0,5,0,6,0,,0,13,0,8,0,16,0,12,0,20,0,20,0,20,0,33,0,21,0,165,0,10,0,0,0,,0,0,0,4,0,25,0,30,0,7,0,46,0,64,0,176,0,59,0,117,0,59,117,43,42,28,24,,12,,,3,6,4,4,,4
