CD_setor,V01317,V01318,V01319,V01320,V01321,V01322,V01323,V01324,V01325,V01326,V01327,V01328,V01329,V01330,V01331,V01332,V01333,V01334,V01335,V01336,V01337,V01338,V01339,V01340,V01341,V01342,V01343,V01344,V01345,V01346,V01347,V01348,V01349,V01350,V01351,V01352,V01353,V01354,V01355,V01356,V01357,V01358,V01359,V01360,V01361,V01362,V01363,V01364,V01365,V01366,V01367,V01368,V01369,V01370,V01371,V01372,V01373,V01374,V01375,V01376,V01377,V01378,V01379,V01380,V01381,V01382,V01383,V01384,V01385,V01386,V01387,V01388,V01389,V01390,V01391,V01392,V01393,V01394,V01395,V01396,V01397,V01398,V01399,V01400,V01401,V01402,V01403,V01404,V01405,V01406,V01407,V01408,V01409,V01410,V01411
431440705160081,442,7,5,21,0,182,5,3,8,0,260,,,13,0,202,3,3,4,0,91,111,,,3,0,,3,0,0,0,4,33,72,93,0,0,,0,,0,0,0,,,0,0,0,3,,0,0,0,0,0,52,0,,5,0,74,,0,,0,163,5,,9,0,153,,,5,0,20,0,0,0,0,162,5,3,8,0,15,0,,4,0,245,,,9,0
431440705160082,432,18,,26,0,186,9,,11,0,246,9,,15,0,216,13,,13,0,101,115,7,6,,,8,5,0,0,,5,41,57,112,0,0,0,8,5,0,,,0,0,0,0,3,3,7,0,0,0,0,0,46,0,0,5,0,63,,,5,0,160,8,,8,0,163,8,0,8,0,13,0,0,,0,173,9,,10,0,14,0,0,,0,232,9,,14,0
431440705160083,612,33,,32,,275,13,0,16,,337,20,,16,0,275,13,,18,,142,133,5,8,0,,11,7,,0,0,4,42,101,128,0,0,3,4,6,0,0,0,,0,0,,5,3,9,0,,,0,0,59,5,0,0,0,98,5,0,7,,256,13,,14,,199,10,0,11,0,17,,0,0,0,258,11,0,16,,23,,0,0,0,314,19,,16,0
431440705160084,389,43,0,66,,169,20,0,25,0,220,23,0,41,,178,16,0,34,,68,110,6,10,0,0,13,21,0,,0,,36,67,74,0,0,3,6,7,0,0,0,0,0,0,0,10,7,17,0,0,0,,0,42,8,0,9,0,69,4,0,5,0,153,21,0,24,,125,10,0,28,0,11,3,0,3,0,158,17,0,22,0,15,3,0,,0,205,20,0,39,
431440705160085,342,8,0,15,0,138,,0,6,0,204,6,0,9,0,157,3,0,6,0,79,78,0,3,0,0,4,,0,0,0,3,18,54,82,0,0,0,,,0,0,0,0,0,0,0,,,3,0,0,0,0,0,33,,0,,0,52,,0,3,0,133,3,0,7,0,124,,0,3,0,8,0,0,0,0,130,,0,6,0,14,0,0,,0,190,6,0,7,0
431440705160086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431440705160087,301,4,,26,,134,,,13,0,167,3,,13,,144,0,0,14,,53,91,0,0,0,0,7,7,0,,0,4,19,41,80,0,0,0,0,0,0,0,0,0,0,0,,,7,3,0,0,0,,0,34,,0,,0,43,,,5,,106,,,14,,118,,0,5,0,15,0,0,,0,119,,,12,0,8,,0,0,0,159,,,13,
431440705160088,406,14,,19,0,173,6,0,8,0,233,8,,11,0,179,,0,4,0,74,105,,,0,0,0,4,0,0,,5,27,54,91,0,0,,0,,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,39,0,0,6,0,77,3,0,,0,149,8,,8,0,141,3,0,4,0,9,0,0,0,0,164,6,0,8,0,13,0,0,,0,220,8,,10,0
431440705160089,375,14,,17,0,157,8,0,9,0,218,6,,8,0,173,5,,7,0,66,107,,4,0,,4,3,0,0,0,11,34,52,76,0,,0,3,,0,0,,0,0,,,,,,0,0,0,0,0,42,,0,,0,57,4,,6,0,147,6,0,5,0,129,3,0,4,0,12,0,0,0,0,145,8,0,9,0,14,0,0,,0,204,6,,7,0
431440705160090,295,5,0,10,0,124,,0,4,0,171,3,0,6,0,127,,0,5,0,51,76,,,0,0,3,,0,0,0,4,17,41,65,0,0,0,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,34,,0,3,0,56,,0,,0,107,,0,3,0,98,,0,,0,12,0,0,,0,112,,0,3,0,9,,0,,0,162,,0,5,0
431440705160091,274,7,,11,0,109,,,4,0,165,5,,7,0,127,3,,3,0,44,83,,,,0,,,0,0,,4,19,28,75,0,0,0,3,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,19,,0,,0,36,0,0,,0,79,4,0,5,0,140,,,,0,8,0,0,0,0,101,,,4,0,5,,0,,0,160,4,,5,0
431440705160092,313,10,,14,,128,4,,10,,185,6,,4,,146,4,,3,0,59,87,,3,0,,,,0,0,0,8,36,48,54,0,0,,,,0,0,0,0,,0,,,0,0,0,0,0,0,0,28,4,0,,,60,3,0,3,,127,,,8,0,98,,,,0,5,,0,,,123,,,9,0,10,,0,,0,175,5,,3,
431440705160093,298,15,0,18,0,133,8,0,8,0,165,7,0,10,0,126,8,0,5,0,64,62,5,3,0,0,3,,0,0,,7,20,45,53,0,,3,0,4,0,0,0,0,0,0,0,,,,0,0,0,0,0,20,0,0,,0,62,3,0,3,0,105,3,0,9,0,111,9,0,4,0,6,0,0,0,0,127,8,0,8,0,4,0,0,0,0,161,7,0,10,0
431440705160094,279,15,0,39,0,102,11,0,20,0,177,4,0,19,0,168,9,0,18,0,55,113,6,3,0,0,9,9,0,0,0,9,48,46,65,0,,,5,,0,0,0,0,0,0,,6,7,4,0,0,0,0,0,18,,0,7,0,58,,0,13,0,112,7,0,13,0,91,4,0,6,0,8,0,0,,0,94,11,0,18,0,5,0,0,4,0,172,4,0,15,0
431440705160095,344,16,0,19,0,162,9,0,10,0,182,7,0,9,0,155,8,0,5,0,66,89,6,,0,0,4,,0,0,,,23,58,71,0,,,,3,0,0,0,0,0,0,0,,,,0,0,0,0,0,36,0,0,4,0,45,5,0,5,0,148,6,0,8,0,115,5,0,,0,15,0,0,,0,147,9,0,9,0,10,0,0,,0,172,7,0,8,0
431440705160096,555,3,3,14,0,263,,,9,0,292,,,5,0,193,,,4,0,114,79,,0,,0,,,0,0,0,3,13,93,84,0,0,,0,0,0,0,0,0,,0,0,0,3,,0,0,0,0,0,72,0,0,3,0,93,0,0,4,0,235,3,,5,0,155,0,,,0,15,0,0,,0,248,,,7,0,25,0,0,0,0,267,,,5,0
431440705160097,420,3,0,22,0,182,0,0,12,0,238,3,0,10,0,188,,0,7,0,76,112,0,,0,0,3,4,0,0,0,,27,70,89,0,0,,0,0,0,0,0,0,0,0,0,4,,,0,0,0,0,0,43,0,0,3,0,57,0,0,4,0,177,,0,10,0,143,,0,5,0,18,0,0,,0,164,0,0,11,0,15,0,0,,0,223,3,0,9,0
431440705160099,376,88,0,97,0,184,39,0,41,0,192,49,0,56,0,137,28,0,32,0,61,76,7,21,0,0,15,17,0,0,0,,22,52,61,0,,4,10,12,0,0,0,0,0,0,0,11,13,8,0,0,0,0,0,61,15,0,23,0,74,14,0,18,0,146,39,0,43,0,95,20,0,13,0,26,7,0,3,0,158,32,0,38,0,17,3,0,8,0,175,46,0,48,0
431440705160100,156,34,0,35,0,61,15,0,17,0,95,19,0,18,0,77,15,0,16,0,27,50,6,9,0,0,7,9,0,0,,10,25,27,14,0,,4,8,,0,0,0,0,0,0,3,,7,4,0,0,0,0,0,31,7,0,7,0,25,3,0,5,0,80,21,0,17,0,20,3,0,6,0,3,3,0,3,0,58,12,0,14,0,9,,0,,0,86,18,0,17,0
431440705160101,424,37,,55,5,200,19,,29,,224,18,0,26,4,180,19,,26,,88,92,9,10,,0,16,10,,,0,12,40,63,65,0,0,10,4,5,0,0,0,0,,0,,5,10,10,0,0,0,,,63,3,0,11,0,80,6,0,5,,177,21,0,22,,104,7,,17,,25,,0,5,0,175,18,,24,,18,,0,3,0,206,17,0,23,4
431440705160104,426,208,0,178,0,206,93,0,84,0,220,115,0,94,0,159,77,0,58,0,67,92,27,50,0,0,17,41,0,0,,9,49,63,37,3,8,21,28,17,0,0,0,0,0,,9,21,18,8,0,0,0,0,0,107,46,0,57,0,94,59,0,48,0,166,72,0,58,0,59,31,0,15,0,34,14,0,23,0,172,79,0,61,0,35,14,0,18,0,185,101,0,76,0
431440705160105,750,320,0,246,0,356,142,0,117,0,394,178,0,129,0,276,121,0,77,0,120,156,45,76,0,0,33,44,0,0,0,17,69,110,80,0,14,41,41,25,0,0,0,0,0,0,8,24,34,11,0,0,0,0,0,176,72,0,85,0,176,101,0,58,0,287,113,0,85,0,111,34,0,18,0,63,22,0,33,0,293,120,0,84,0,58,23,0,23,0,336,155,0,106,0
431440705160106,46,26,0,18,0,24,10,0,11,0,22,16,0,7,0,15,11,0,5,0,8,7,4,7,0,0,3,,0,0,0,0,3,8,4,0,0,5,5,,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,9,4,0,6,0,11,8,0,4,0,20,11,0,8,0,6,3,0,0,0,3,,0,3,0,21,8,0,8,0,4,,0,,0,18,15,0,6,0
431440705160107,394,57,0,56,0,190,18,0,31,0,204,39,0,25,0,160,25,0,24,0,77,83,8,17,0,0,14,10,0,0,,10,39,51,59,0,,6,8,9,0,0,0,0,0,0,3,,7,12,0,0,0,0,0,67,8,0,10,0,88,12,0,14,0,157,24,0,19,0,82,13,0,13,0,22,,0,4,0,168,17,0,27,0,16,6,0,,0,188,33,0,23,0
431440705160108,207,35,0,17,,91,17,0,9,0,116,18,0,8,,87,12,0,5,,37,50,6,6,0,0,,4,0,,0,6,18,28,35,0,0,3,3,6,0,0,0,0,0,0,0,,,,0,0,,0,0,26,4,0,7,0,35,7,0,,,85,16,0,6,0,61,8,0,,0,6,,0,4,0,85,15,0,5,0,10,,0,,0,106,17,0,7,
431440705160109,303,21,0,24,,126,10,0,17,0,177,11,0,7,,129,9,0,10,0,55,74,4,5,0,0,6,4,0,0,0,3,21,40,65,0,0,4,5,0,0,0,0,0,0,0,3,,4,,0,0,0,0,0,25,4,0,,0,59,5,0,7,0,111,11,0,11,0,108,,0,4,,7,,0,,0,119,8,0,16,0,8,0,0,0,0,169,11,0,7,
431440705160110,101,9,,15,0,39,5,0,10,0,62,4,,5,0,47,3,,3,0,15,32,0,3,0,,,,0,0,0,,10,15,20,0,0,,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,14,0,0,,0,21,3,,4,0,33,6,0,5,0,33,0,0,4,0,3,0,0,,0,36,5,0,9,0,5,0,0,0,0,57,4,,5,0
431440705160111,216,17,0,22,0,88,7,0,10,0,128,10,0,12,0,113,8,0,11,0,51,62,,6,0,0,5,6,0,0,0,15,30,25,43,0,0,3,3,,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,16,,0,3,0,63,3,0,11,0,76,9,0,8,0,61,4,0,0,0,4,0,0,0,0,84,7,0,10,0,8,0,0,,0,120,10,0,10,0
431440705160112,276,9,,11,,123,7,,8,0,153,,0,3,,140,6,,,0,59,81,5,,,0,,,0,0,,35,33,31,39,0,,,,,0,0,,,0,0,0,,0,,0,0,0,0,0,15,0,0,,0,105,5,0,6,0,90,3,,3,,66,,0,,0,6,0,0,,0,117,7,,7,0,4,0,0,0,0,149,,0,3,
431440705160113,208,25,0,15,,98,16,0,8,,110,9,0,7,0,92,8,0,10,,41,51,3,5,0,0,5,5,,0,0,15,18,27,32,0,0,,4,,0,0,0,0,0,0,3,,,3,0,,0,0,0,17,,0,0,0,53,8,0,8,,67,12,0,4,0,71,3,0,3,0,6,0,0,0,0,92,16,0,8,,5,0,0,0,0,105,9,0,7,0
431440705160114,300,31,0,20,0,125,15,0,13,0,175,16,0,7,0,147,11,0,9,0,60,87,5,6,0,0,6,3,0,0,0,22,27,49,49,0,,3,,6,0,0,0,0,0,0,4,3,0,,0,0,0,0,0,19,4,0,,0,98,7,0,13,0,105,11,0,3,0,78,9,0,,0,7,,0,0,0,118,14,0,13,0,7,,0,0,0,168,15,0,7,0
431440705160115,403,20,0,48,0,172,7,0,25,0,231,13,0,23,0,185,12,0,19,0,91,94,4,8,0,0,12,7,0,0,0,12,36,48,89,0,3,3,4,,0,0,0,0,0,0,3,9,3,4,0,0,0,0,0,39,3,0,9,0,82,11,0,17,0,143,4,0,14,0,139,,0,8,0,8,,0,5,0,164,6,0,20,0,15,,0,,0,216,12,0,21,0
431440705160116,320,25,0,36,0,142,10,0,18,0,178,15,0,18,0,144,10,0,20,0,67,77,5,5,0,0,11,9,0,0,0,13,27,46,58,0,0,,6,,0,0,0,0,0,0,,,6,10,0,0,0,0,0,29,0,0,0,0,81,5,0,6,0,111,13,0,15,0,99,7,0,15,0,7,0,0,0,0,135,10,0,18,0,10,0,0,0,0,168,15,0,18,0
431440705160117,245,40,0,48,,112,17,0,22,,133,23,0,26,0,113,19,0,24,,40,73,5,14,0,0,10,14,,0,0,8,17,35,53,0,3,4,6,6,0,0,0,0,0,0,0,5,11,8,0,0,0,,0,27,5,0,4,0,42,12,0,14,0,93,13,0,19,,83,10,0,11,0,12,0,0,0,0,100,17,0,22,,6,3,0,3,0,127,20,0,23,0
431440705160118,99,11,0,17,0,49,7,0,9,0,50,4,0,8,0,41,7,0,7,0,18,23,5,,0,0,4,3,0,0,0,,4,17,18,0,0,3,3,,0,0,0,0,0,0,,0,5,,0,0,0,0,0,12,3,0,3,0,19,,0,4,0,40,6,0,7,0,28,,0,3,0,3,,0,,0,46,5,0,8,0,,0,0,,0,48,4,0,7,0
431440705160119,448,60,0,57,0,217,25,0,33,0,231,35,0,24,0,198,35,0,19,0,75,123,11,24,0,0,9,10,0,0,0,8,53,68,69,0,,12,10,12,0,0,0,0,0,0,0,6,8,5,0,0,0,0,0,49,4,0,16,0,89,12,0,11,0,195,27,0,20,0,115,17,0,10,0,13,0,0,6,0,204,25,0,27,0,14,,0,,0,217,34,0,22,0
431440705160120,852,39,3,26,,392,18,,12,,460,21,,14,0,302,13,,12,,179,123,5,8,0,,7,5,,0,0,0,42,144,116,0,,,6,3,0,0,,0,0,0,0,,4,6,0,0,0,0,,126,10,0,,0,131,10,0,,0,356,13,,15,0,239,6,,9,,46,4,0,0,0,346,14,,12,,35,3,0,,0,425,18,,13,0
431440705160121,162,6,,5,0,74,3,,3,0,88,3,0,,0,51,3,,5,0,34,17,3,0,,0,3,,0,0,0,0,8,35,8,0,0,,0,,0,0,,0,0,0,0,,4,0,0,0,0,0,0,39,0,0,0,0,31,,,0,0,80,,0,5,0,12,3,0,0,0,14,0,0,0,0,60,3,,3,0,13,0,0,0,0,75,3,0,,0
431440705160122,198,13,,8,0,85,7,,3,0,113,6,0,5,0,103,7,0,4,0,38,65,4,3,0,0,,,0,0,0,6,25,37,35,0,,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,26,0,0,,0,39,6,,,0,83,4,0,4,0,50,3,0,,0,9,0,0,,0,76,7,,,0,8,0,0,0,0,105,6,0,5,0
431440705160123,163,13,0,25,0,70,7,0,9,0,93,6,0,16,0,94,7,0,18,0,37,57,5,,0,0,5,13,0,0,0,8,50,26,10,0,0,4,3,0,0,0,0,0,0,0,4,13,,0,0,0,0,0,0,18,,0,3,0,46,3,0,11,0,86,8,0,11,0,13,,0,0,0,6,0,0,,0,64,7,0,7,0,8,0,0,0,0,85,6,0,16,0
431440705160125,232,91,0,49,0,119,44,0,22,0,113,47,0,27,0,80,42,0,14,0,33,47,13,29,0,0,8,6,0,0,0,,14,32,32,0,0,11,13,18,0,0,0,0,0,0,0,,7,5,0,0,0,0,0,46,8,0,12,0,44,18,0,11,0,93,40,0,17,0,49,25,0,9,0,19,,0,5,0,100,43,0,17,0,12,6,0,4,0,101,41,0,23,0
431440705160126,163,58,0,29,3,72,28,0,16,,91,30,0,13,,53,28,0,9,,19,34,8,20,0,0,3,6,,,0,6,11,22,14,,,6,14,5,0,0,0,0,0,,,,3,,0,0,0,,,39,4,0,4,0,42,11,0,14,,62,31,0,8,,20,12,0,3,,15,,0,,0,57,26,0,15,,11,,0,0,0,80,29,0,13,
431440705160127,292,53,,31,0,129,28,0,18,0,163,25,,13,0,117,19,,10,0,46,71,7,12,0,,5,5,0,0,0,8,19,43,47,0,0,5,8,6,0,0,0,0,,0,,3,,4,0,0,0,0,0,29,7,0,3,0,66,15,0,9,0,120,22,0,12,0,77,9,,7,0,6,4,0,3,0,123,24,0,15,0,14,,0,0,0,149,24,,13,0
431440705160128,317,25,0,44,0,141,10,0,18,0,176,15,0,26,0,144,16,0,20,0,65,79,5,11,0,0,9,11,0,0,0,11,25,50,58,0,3,3,4,6,0,0,0,0,0,0,3,5,6,6,0,0,0,0,0,44,0,0,8,0,71,9,0,13,0,126,9,0,14,0,76,7,0,9,0,12,0,0,,0,129,10,0,16,0,20,0,0,3,0,156,15,0,23,0
431440705160129,35,36,0,21,3,12,19,0,10,,23,17,0,11,,16,11,0,10,0,7,9,,9,0,0,3,7,0,0,0,3,6,5,,0,0,8,,,0,0,0,0,0,0,,,6,,0,0,0,0,0,11,13,0,8,3,9,8,0,5,0,13,13,0,7,0,,,0,,0,,5,0,0,,11,14,0,10,,6,3,0,,0,17,14,0,9,
431440705160130,326,,0,22,0,137,0,0,11,0,189,,0,11,0,169,,0,9,0,73,96,0,,0,0,6,3,0,0,,17,66,52,33,0,0,,0,0,0,0,0,0,0,0,0,3,5,,0,0,0,0,0,50,0,0,6,0,74,0,0,,0,155,,0,12,0,47,0,0,3,0,16,0,0,,0,121,0,0,9,0,20,0,0,3,0,169,,0,8,0
431440705160131,433,6,,10,0,181,3,0,3,0,252,3,,7,0,208,5,,4,0,101,107,3,,0,,,3,0,0,0,6,50,78,74,0,0,,,,0,0,,0,0,0,,,,,0,0,0,0,0,59,0,0,,0,68,,0,4,0,204,3,,4,0,102,,0,,0,17,0,0,0,0,164,3,0,3,0,19,0,0,,0,233,3,,6,0
431440705160132,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
431440705160133,31,0,0,,0,13,0,0,,0,18,0,0,0,0,20,0,0,0,0,5,15,0,0,0,0,0,0,0,0,,5,10,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,0,0,,0,4,0,0,0,0,0,0,0,0,0,13,0,0,,0,0,0,0,0,0,18,0,0,0,0
431440705160134,630,31,3,46,0,269,11,,22,0,361,20,,24,0,305,10,3,15,0,138,167,,8,,,8,7,0,0,,10,70,97,127,0,0,,3,5,0,,0,,,0,,5,6,3,0,0,0,0,0,63,7,0,12,0,124,3,,7,0,248,13,,22,0,195,8,,5,0,22,,0,5,0,247,9,,17,0,17,3,0,5,0,344,17,,19,0
431440705160135,70,13,0,7,0,34,7,0,4,0,36,6,0,3,0,21,10,0,4,0,8,13,5,5,0,0,,,0,0,0,0,5,13,3,0,,,6,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,19,3,0,0,0,20,3,0,3,0,26,6,0,4,0,5,,0,0,0,6,0,0,0,0,28,7,0,4,0,6,,0,0,0,30,5,0,3,0
431440705160136,208,15,,40,0,98,9,,17,0,110,6,,23,0,84,5,0,16,0,43,41,,3,0,0,6,10,0,0,0,7,12,28,37,0,0,,,3,0,0,0,0,0,0,,5,4,6,0,0,0,0,0,28,,0,,0,40,5,0,12,0,84,4,,17,0,56,5,,9,0,10,0,0,,0,88,9,,16,0,12,0,0,0,0,98,6,,23,0
431440705180001,448,65,0,78,,218,32,0,36,,230,33,0,42,0,175,25,0,32,,89,86,8,17,0,0,15,17,,0,0,5,34,67,69,0,0,5,12,8,0,0,0,0,0,0,,3,15,13,0,0,0,0,,58,8,0,13,0,86,14,0,17,0,178,29,0,29,0,126,14,0,19,,19,3,0,3,0,199,29,0,33,,17,3,0,6,0,213,30,0,36,0
431440705180002,120,25,0,9,0,50,9,0,4,0,70,16,0,5,0,57,16,0,3,0,19,38,6,10,0,0,,,0,0,0,7,15,21,14,0,3,,11,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,17,,0,,0,33,4,0,3,0,50,18,0,3,0,20,,0,,0,4,0,0,0,0,46,9,0,4,0,7,,0,,0,63,15,0,4,0
431440705180003,142,0,0,0,0,72,0,0,0,0,70,0,0,0,0,51,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,0,,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,27,0,0,0,0,52,0,0,0,0,50,0,0,0,0,4,0,0,0,0,68,0,0,0,0,,0,0,0,0,68,0,0,0,0
431440705180004,143,15,0,17,0,61,9,0,7,0,82,6,0,10,0,85,7,0,7,0,31,54,3,4,0,0,,5,0,0,0,4,32,32,17,0,,,4,0,0,0,0,0,0,0,,,4,,0,0,0,0,0,15,,0,3,0,31,5,0,6,0,73,7,0,7,0,24,,0,,0,7,,0,,0,54,8,0,6,0,6,,0,,0,76,5,0,9,0
431440705180005,545,38,,45,0,255,15,0,13,0,290,23,,32,0,238,17,0,17,0,137,101,6,11,0,0,8,9,0,0,0,5,29,91,113,0,0,5,5,7,0,0,0,0,0,0,0,,6,9,0,0,0,0,0,74,7,0,8,0,91,8,0,12,0,210,14,,14,0,170,9,0,11,0,24,0,0,,0,231,15,0,12,0,18,4,0,3,0,272,19,,29,0
431440705180006,147,29,0,16,0,65,10,0,4,0,82,19,0,12,0,61,10,0,4,0,34,27,4,6,0,0,3,,0,0,0,,5,23,32,0,0,,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,,0,3,0,17,10,0,,0,56,11,0,7,0,62,6,0,4,0,6,0,0,0,0,59,10,0,4,0,,,0,,0,81,17,0,10,0
431440705180007,430,83,7,45,0,190,42,4,20,0,240,41,3,25,0,197,26,,19,0,71,126,12,14,,0,8,11,0,0,,12,45,69,70,,3,5,10,7,0,,,0,0,0,,7,5,6,0,0,0,0,0,55,13,0,5,0,77,18,,10,0,180,35,,20,0,118,17,3,10,0,20,3,0,0,0,170,39,4,20,0,14,5,0,,0,226,36,3,23,0
431440705180008,132,23,0,21,0,56,8,0,8,0,76,15,0,13,0,63,13,0,9,0,19,44,3,10,0,0,3,6,0,0,0,4,12,31,16,0,0,4,5,4,0,0,0,0,0,0,,3,4,,0,0,0,0,0,17,4,0,3,0,30,7,0,8,0,62,8,0,9,0,23,4,0,,0,5,,0,0,0,51,7,0,8,0,4,,0,,0,72,14,0,11,0
431440705180009,143,14,0,20,,63,6,0,10,0,80,8,0,10,,73,5,0,9,0,28,45,,3,0,0,6,3,0,0,0,7,14,35,17,0,0,,,,0,0,0,0,0,0,,,4,,0,0,0,0,0,23,4,0,3,0,36,,0,9,0,65,7,0,6,,19,,0,,0,7,0,0,0,0,56,6,0,10,0,9,,0,,0,71,6,0,8,
431440705180010,384,76,,59,0,168,33,,30,0,216,43,0,29,0,152,29,,30,0,63,89,14,15,,0,16,14,0,0,3,5,24,52,68,,,6,9,11,0,0,0,0,,,,,14,11,0,0,0,0,0,49,11,0,6,0,49,14,0,9,0,157,29,0,26,0,129,22,,18,0,16,5,0,,0,152,28,,28,0,20,5,0,,0,196,38,0,27,0
431440705180011,217,57,0,12,0,103,25,0,6,0,114,32,0,6,0,79,17,0,6,0,35,44,4,13,0,0,3,3,0,0,0,0,11,29,39,0,,4,6,6,0,0,0,0,0,0,0,,,3,0,0,0,0,0,29,9,0,,0,39,15,0,,0,79,23,0,3,0,70,10,0,5,0,9,4,0,0,0,94,21,0,6,0,9,,0,,0,105,31,0,5,0
431440705180012,420,62,0,76,,200,31,0,32,,220,31,0,44,0,179,24,0,20,0,91,88,14,10,0,0,8,12,0,0,0,,21,66,90,0,0,5,11,8,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,53,8,0,22,0,51,19,0,16,0,171,23,0,20,,145,12,0,18,0,17,,0,6,0,183,29,0,26,,15,,0,10,0,205,29,0,34,0
431440705180013,346,60,3,29,0,172,24,,10,0,174,36,,19,0,138,22,,10,0,81,57,7,15,,,5,5,0,0,0,3,13,56,66,0,0,5,5,12,0,,0,,0,0,0,0,5,5,0,0,0,0,0,34,5,0,4,0,59,5,,4,0,140,28,,11,0,113,22,0,10,0,10,3,0,0,0,162,21,,10,0,8,,0,0,0,166,34,,19,0
431440705180014,391,54,0,64,0,172,26,0,23,0,219,28,0,41,0,157,19,0,27,0,65,92,4,15,0,0,8,19,0,0,0,12,26,55,64,0,0,,12,5,0,0,0,0,0,0,,5,10,11,0,0,0,0,0,53,7,0,13,0,71,11,0,9,0,157,24,0,25,0,110,12,0,17,0,14,3,0,,0,158,23,0,21,0,17,0,0,5,0,202,28,0,36,0
431440705180015,458,191,0,86,0,213,83,0,42,0,245,108,0,44,0,190,69,0,29,0,85,105,24,45,0,0,12,17,0,0,0,5,34,78,73,0,8,16,27,18,0,0,0,0,0,0,,8,7,13,0,0,0,0,0,68,37,0,12,0,75,39,0,21,0,183,72,0,30,0,132,43,0,23,0,17,9,0,8,0,196,74,0,34,0,31,16,0,,0,214,92,0,42,0
431440705180016,518,69,0,72,4,240,28,0,36,,278,41,0,36,3,216,34,0,30,,91,125,11,23,0,0,16,14,0,,0,6,30,78,102,0,,8,9,16,0,0,0,0,0,0,,6,15,8,0,0,,0,,64,5,0,10,,91,15,0,17,0,203,27,0,34,,160,22,0,11,,21,,0,3,0,219,27,0,33,,16,,0,4,0,262,39,0,32,3
431440705180017,574,59,0,76,0,259,31,0,39,0,315,28,0,37,0,226,23,0,25,0,103,123,11,12,0,0,11,14,0,0,,5,38,83,99,0,,4,11,7,0,0,0,0,0,,0,6,13,5,0,0,0,0,0,55,11,0,18,0,114,5,0,20,0,218,29,0,31,0,187,14,0,7,0,18,8,0,4,0,241,23,0,35,0,20,,0,8,0,295,26,0,29,0
431440705180018,375,91,0,94,0,184,42,0,51,0,191,49,0,43,0,150,42,0,39,0,86,64,21,21,0,0,24,15,0,0,0,,29,53,66,0,,10,10,20,0,0,0,0,0,0,,10,19,9,0,0,0,0,0,59,12,0,17,0,53,14,0,22,0,162,38,0,38,0,101,27,0,17,0,17,5,0,5,0,167,37,0,46,0,12,,0,5,0,179,47,0,38,0
431440705180020,626,148,0,200,,266,67,0,96,,360,81,0,104,0,234,56,0,66,,118,116,27,29,0,0,29,37,,0,0,7,48,91,88,0,0,20,19,17,0,0,0,0,0,,3,17,25,20,0,0,0,,0,123,22,0,49,0,110,35,0,44,0,269,65,0,78,,124,26,0,29,0,28,9,0,16,0,238,58,0,80,,58,5,0,19,0,302,76,0,85,0
431440705180021,612,87,,81,0,298,41,,45,0,314,46,0,36,0,239,36,,40,0,105,134,14,22,,0,21,19,0,0,0,3,48,93,95,0,,3,20,11,0,0,,0,0,0,3,4,20,13,0,0,0,0,0,87,10,0,12,0,115,23,0,9,0,244,37,,41,0,166,17,0,19,0,23,,0,4,0,275,40,,41,0,33,,0,3,0,281,44,0,33,0
431440705180022,284,30,,37,,137,17,0,18,,147,13,,19,0,97,13,,16,0,44,53,6,7,0,,8,8,0,0,0,9,15,42,31,0,,4,8,0,0,0,0,,0,0,,3,8,3,0,0,0,0,0,49,4,0,5,0,56,7,0,9,0,124,16,,16,0,55,3,0,7,,13,,0,0,0,124,15,0,18,,19,0,0,3,0,128,13,,16,0
431440705180023,463,23,,24,0,207,10,0,13,0,256,13,,11,0,216,11,,8,0,104,112,3,8,0,,3,5,0,0,,8,39,82,86,0,0,4,4,3,0,0,0,0,,0,,,,4,0,0,0,0,0,41,,0,4,0,89,4,0,5,0,202,12,0,10,0,131,5,,5,0,18,,0,,0,189,9,0,12,0,10,0,0,,0,246,13,,10,0
